Year,Month Number,Departure CPH Country,Departure GIS Trad County Name,Destination CPH Country,Destination GIS Trad County Name,Number of Direct Movements
2019,1,England,AVON,England,AVON,679
2019,1,England,AVON,England,BEDFORDSHIRE,45
2019,1,England,AVON,England,CHESHIRE,11
2019,1,England,AVON,England,CORNWALL,2
2019,1,England,AVON,England,DEVON,25
2019,1,England,AVON,England,GLOUCESTERSHIRE,135
2019,1,England,AVON,England,HAMPSHIRE,3
2019,1,England,AVON,England,HEREFORD & WORCESTER,23
2019,1,England,AVON,England,LANCASHIRE,10
2019,1,England,AVON,England,LEICESTERSHIRE,11
2019,1,England,AVON,England,LINCOLNSHIRE,130
2019,1,England,AVON,England,SHROPSHIRE,9
2019,1,England,AVON,England,SOMERSET,936
2019,1,England,AVON,England,WILTSHIRE,916
2019,1,England,AVON,England,,673
2019,1,England,AVON,Wales,MID GLAMORGAN,226
2019,1,England,AVON,Wales,,7
2019,1,England,BEDFORDSHIRE,England,BEDFORDSHIRE,153
2019,1,England,BEDFORDSHIRE,England,BUCKINGHAMSHIRE,14
2019,1,England,BEDFORDSHIRE,England,CAMBRIDGESHIRE,15
2019,1,England,BEDFORDSHIRE,England,DORSET,1
2019,1,England,BEDFORDSHIRE,England,HERTFORDSHIRE,5
2019,1,England,BEDFORDSHIRE,England,LINCOLNSHIRE,102
2019,1,England,BEDFORDSHIRE,England,NORTHAMPTONSHIRE,22
2019,1,England,BEDFORDSHIRE,England,SOUTH YORKSHIRE,1
2019,1,England,BEDFORDSHIRE,England,SURREY,6
2019,1,England,BEDFORDSHIRE,England,WARWICKSHIRE,15
2019,1,England,BEDFORDSHIRE,England,WEST MIDLANDS,5
2019,1,England,BEDFORDSHIRE,England,,36
2019,1,England,BEDFORDSHIRE,Wales,MID GLAMORGAN,151
2019,1,England,BERKSHIRE,England,AVON,20
2019,1,England,BERKSHIRE,England,BEDFORDSHIRE,119
2019,1,England,BERKSHIRE,England,BERKSHIRE,8
2019,1,England,BERKSHIRE,England,BUCKINGHAMSHIRE,55
2019,1,England,BERKSHIRE,England,CORNWALL,3
2019,1,England,BERKSHIRE,England,DEVON,6
2019,1,England,BERKSHIRE,England,GLOUCESTERSHIRE,50
2019,1,England,BERKSHIRE,England,HAMPSHIRE,94
2019,1,England,BERKSHIRE,England,LEICESTERSHIRE,10
2019,1,England,BERKSHIRE,England,OXFORDSHIRE,36
2019,1,England,BERKSHIRE,England,SHROPSHIRE,13
2019,1,England,BERKSHIRE,England,SURREY,27
2019,1,England,BERKSHIRE,England,WILTSHIRE,7
2019,1,England,BERKSHIRE,England,,76
2019,1,England,BERKSHIRE,Wales,MID GLAMORGAN,23
2019,1,England,BUCKINGHAMSHIRE,England,AVON,3
2019,1,England,BUCKINGHAMSHIRE,England,BEDFORDSHIRE,587
2019,1,England,BUCKINGHAMSHIRE,England,BERKSHIRE,14
2019,1,England,BUCKINGHAMSHIRE,England,BUCKINGHAMSHIRE,111
2019,1,England,BUCKINGHAMSHIRE,England,CHESHIRE,79
2019,1,England,BUCKINGHAMSHIRE,England,ESSEX,4
2019,1,England,BUCKINGHAMSHIRE,England,GLOUCESTERSHIRE,12
2019,1,England,BUCKINGHAMSHIRE,England,GREATER LONDON,3
2019,1,England,BUCKINGHAMSHIRE,England,HAMPSHIRE,66
2019,1,England,BUCKINGHAMSHIRE,England,HEREFORD & WORCESTER,1
2019,1,England,BUCKINGHAMSHIRE,England,LANCASHIRE,9
2019,1,England,BUCKINGHAMSHIRE,England,LEICESTERSHIRE,125
2019,1,England,BUCKINGHAMSHIRE,England,LINCOLNSHIRE,239
2019,1,England,BUCKINGHAMSHIRE,England,NORTHAMPTONSHIRE,114
2019,1,England,BUCKINGHAMSHIRE,England,NORTH YORKSHIRE,18
2019,1,England,BUCKINGHAMSHIRE,England,NOTTINGHAMSHIRE,4
2019,1,England,BUCKINGHAMSHIRE,England,OXFORDSHIRE,167
2019,1,England,BUCKINGHAMSHIRE,England,SOMERSET,209
2019,1,England,BUCKINGHAMSHIRE,England,SOUTH YORKSHIRE,52
2019,1,England,BUCKINGHAMSHIRE,England,SURREY,283
2019,1,England,BUCKINGHAMSHIRE,England,WARWICKSHIRE,25
2019,1,England,BUCKINGHAMSHIRE,England,WEST MIDLANDS,2
2019,1,England,BUCKINGHAMSHIRE,England,WEST YORKSHIRE,3
2019,1,England,BUCKINGHAMSHIRE,England,WILTSHIRE,7
2019,1,England,BUCKINGHAMSHIRE,England,,425
2019,1,England,BUCKINGHAMSHIRE,Scotland,HIGHLAND,25
2019,1,England,BUCKINGHAMSHIRE,Wales,MID GLAMORGAN,574
2019,1,England,CAMBRIDGESHIRE,England,BEDFORDSHIRE,269
2019,1,England,CAMBRIDGESHIRE,England,CAMBRIDGESHIRE,270
2019,1,England,CAMBRIDGESHIRE,England,CHESHIRE,5
2019,1,England,CAMBRIDGESHIRE,England,ESSEX,93
2019,1,England,CAMBRIDGESHIRE,England,HERTFORDSHIRE,11
2019,1,England,CAMBRIDGESHIRE,England,LANCASHIRE,20
2019,1,England,CAMBRIDGESHIRE,England,LEICESTERSHIRE,278
2019,1,England,CAMBRIDGESHIRE,England,LINCOLNSHIRE,527
2019,1,England,CAMBRIDGESHIRE,England,NORFOLK,22
2019,1,England,CAMBRIDGESHIRE,England,NORTHAMPTONSHIRE,62
2019,1,England,CAMBRIDGESHIRE,England,NOTTINGHAMSHIRE,81
2019,1,England,CAMBRIDGESHIRE,England,SHROPSHIRE,20
2019,1,England,CAMBRIDGESHIRE,England,SOUTH YORKSHIRE,1
2019,1,England,CAMBRIDGESHIRE,England,STAFFORDSHIRE,4
2019,1,England,CAMBRIDGESHIRE,England,SUFFOLK,3
2019,1,England,CAMBRIDGESHIRE,England,WEST MIDLANDS,1
2019,1,England,CAMBRIDGESHIRE,England,,63
2019,1,England,CAMBRIDGESHIRE,Wales,MID GLAMORGAN,97
2019,1,England,CHESHIRE,England,AVON,164
2019,1,England,CHESHIRE,England,BEDFORDSHIRE,89
2019,1,England,CHESHIRE,England,CHESHIRE,"4,915"
2019,1,England,CHESHIRE,England,CLEVELAND,11
2019,1,England,CHESHIRE,England,CUMBRIA,11
2019,1,England,CHESHIRE,England,DERBYSHIRE,121
2019,1,England,CHESHIRE,England,DEVON,27
2019,1,England,CHESHIRE,England,GLOUCESTERSHIRE,12
2019,1,England,CHESHIRE,England,GREATER MANCHESTER,37
2019,1,England,CHESHIRE,England,HEREFORD & WORCESTER,189
2019,1,England,CHESHIRE,England,HUMBERSIDE,10
2019,1,England,CHESHIRE,England,LANCASHIRE,902
2019,1,England,CHESHIRE,England,LEICESTERSHIRE,86
2019,1,England,CHESHIRE,England,LINCOLNSHIRE,339
2019,1,England,CHESHIRE,England,MERSEYSIDE,2
2019,1,England,CHESHIRE,England,NORTHAMPTONSHIRE,18
2019,1,England,CHESHIRE,England,NORTH YORKSHIRE,214
2019,1,England,CHESHIRE,England,NOTTINGHAMSHIRE,31
2019,1,England,CHESHIRE,England,SHROPSHIRE,"1,768"
2019,1,England,CHESHIRE,England,SOMERSET,58
2019,1,England,CHESHIRE,England,SOUTH YORKSHIRE,142
2019,1,England,CHESHIRE,England,STAFFORDSHIRE,649
2019,1,England,CHESHIRE,England,WARWICKSHIRE,57
2019,1,England,CHESHIRE,England,WEST YORKSHIRE,37
2019,1,England,CHESHIRE,England,WILTSHIRE,17
2019,1,England,CHESHIRE,England,,"3,725"
2019,1,England,CHESHIRE,Scotland,BORDERS,1
2019,1,England,CHESHIRE,Scotland,CENTRAL,6
2019,1,England,CHESHIRE,Wales,CLWYD,809
2019,1,England,CHESHIRE,Wales,DYFED,25
2019,1,England,CHESHIRE,Wales,GWYNEDD,28
2019,1,England,CHESHIRE,Wales,MID GLAMORGAN,4
2019,1,England,CHESHIRE,Wales,POWYS,69
2019,1,England,CHESHIRE,Wales,,98
2019,1,England,CLEVELAND,England,CLEVELAND,53
2019,1,England,CLEVELAND,England,DURHAM,188
2019,1,England,CLEVELAND,England,HUMBERSIDE,81
2019,1,England,CLEVELAND,England,LANCASHIRE,30
2019,1,England,CLEVELAND,England,LINCOLNSHIRE,183
2019,1,England,CLEVELAND,England,NORTH YORKSHIRE,266
2019,1,England,CLEVELAND,England,SOUTH YORKSHIRE,20
2019,1,England,CLEVELAND,England,TYNE & WEAR,90
2019,1,England,CLEVELAND,England,,28
2019,1,England,CLEVELAND,Scotland,,1
2019,1,England,CLWYD,England,LANCASHIRE,31
2019,1,England,CLWYD,England,LINCOLNSHIRE,16
2019,1,England,CLWYD,England,SHROPSHIRE,75
2019,1,England,CLWYD,England,,3
2019,1,England,CORNWALL,England,CORNWALL,"8,047"
2019,1,England,CORNWALL,England,DEVON,"2,086"
2019,1,England,CORNWALL,England,DORSET,10
2019,1,England,CORNWALL,England,HAMPSHIRE,2
2019,1,England,CORNWALL,England,HEREFORD & WORCESTER,165
2019,1,England,CORNWALL,England,LANCASHIRE,306
2019,1,England,CORNWALL,England,LINCOLNSHIRE,74
2019,1,England,CORNWALL,England,NORFOLK,6
2019,1,England,CORNWALL,England,SHROPSHIRE,30
2019,1,England,CORNWALL,England,SOMERSET,351
2019,1,England,CORNWALL,England,SOUTH YORKSHIRE,98
2019,1,England,CORNWALL,England,,"1,587"
2019,1,England,CORNWALL,Wales,GWENT,6
2019,1,England,CUMBRIA,England,BEDFORDSHIRE,25
2019,1,England,CUMBRIA,England,CHESHIRE,316
2019,1,England,CUMBRIA,England,CLEVELAND,109
2019,1,England,CUMBRIA,England,CLWYD,27
2019,1,England,CUMBRIA,England,CUMBRIA,"15,894"
2019,1,England,CUMBRIA,England,DERBYSHIRE,12
2019,1,England,CUMBRIA,England,DURHAM,455
2019,1,England,CUMBRIA,England,GREATER MANCHESTER,163
2019,1,England,CUMBRIA,England,HAMPSHIRE,4
2019,1,England,CUMBRIA,England,HEREFORD & WORCESTER,1
2019,1,England,CUMBRIA,England,HUMBERSIDE,543
2019,1,England,CUMBRIA,England,LANCASHIRE,"3,455"
2019,1,England,CUMBRIA,England,LEICESTERSHIRE,29
2019,1,England,CUMBRIA,England,LINCOLNSHIRE,245
2019,1,England,CUMBRIA,England,MERSEYSIDE,37
2019,1,England,CUMBRIA,England,NORFOLK,68
2019,1,England,CUMBRIA,England,NORTHAMPTONSHIRE,9
2019,1,England,CUMBRIA,England,NORTHUMBERLAND,597
2019,1,England,CUMBRIA,England,NORTH YORKSHIRE,"3,768"
2019,1,England,CUMBRIA,England,NOTTINGHAMSHIRE,116
2019,1,England,CUMBRIA,England,SHROPSHIRE,623
2019,1,England,CUMBRIA,England,SOUTH YORKSHIRE,620
2019,1,England,CUMBRIA,England,STAFFORDSHIRE,55
2019,1,England,CUMBRIA,England,SURREY,1
2019,1,England,CUMBRIA,England,TYNE & WEAR,267
2019,1,England,CUMBRIA,England,WEST YORKSHIRE,440
2019,1,England,CUMBRIA,England,,"2,568"
2019,1,England,CUMBRIA,Scotland,BORDERS,94
2019,1,England,CUMBRIA,Scotland,CENTRAL,183
2019,1,England,CUMBRIA,Scotland,DUMFRIES & GALLOWAY,"1,117"
2019,1,England,CUMBRIA,Scotland,FIFE,61
2019,1,England,CUMBRIA,Scotland,GRAMPIAN,241
2019,1,England,CUMBRIA,Scotland,LOTHIAN,8
2019,1,England,CUMBRIA,Scotland,STRATHCLYDE,358
2019,1,England,CUMBRIA,Scotland,TAYSIDE,56
2019,1,England,CUMBRIA,Scotland,,75
2019,1,England,CUMBRIA,Wales,CLWYD,22
2019,1,England,CUMBRIA,Wales,DYFED,26
2019,1,England,CUMBRIA,Wales,MID GLAMORGAN,6
2019,1,England,CUMBRIA,Wales,POWYS,21
2019,1,England,CUMBRIA,Wales,,106
2019,1,England,DERBYSHIRE,England,BEDFORDSHIRE,100
2019,1,England,DERBYSHIRE,England,BUCKINGHAMSHIRE,11
2019,1,England,DERBYSHIRE,England,CHESHIRE,293
2019,1,England,DERBYSHIRE,England,CUMBRIA,1
2019,1,England,DERBYSHIRE,England,DERBYSHIRE,"3,336"
2019,1,England,DERBYSHIRE,England,DEVON,5
2019,1,England,DERBYSHIRE,England,GLOUCESTERSHIRE,13
2019,1,England,DERBYSHIRE,England,GREATER MANCHESTER,18
2019,1,England,DERBYSHIRE,England,HEREFORD & WORCESTER,4
2019,1,England,DERBYSHIRE,England,HUMBERSIDE,96
2019,1,England,DERBYSHIRE,England,LANCASHIRE,479
2019,1,England,DERBYSHIRE,England,LEICESTERSHIRE,543
2019,1,England,DERBYSHIRE,England,LINCOLNSHIRE,441
2019,1,England,DERBYSHIRE,England,NORFOLK,9
2019,1,England,DERBYSHIRE,England,NORTHAMPTONSHIRE,7
2019,1,England,DERBYSHIRE,England,NORTH YORKSHIRE,288
2019,1,England,DERBYSHIRE,England,NOTTINGHAMSHIRE,336
2019,1,England,DERBYSHIRE,England,OXFORDSHIRE,4
2019,1,England,DERBYSHIRE,England,SHROPSHIRE,210
2019,1,England,DERBYSHIRE,England,SOUTH YORKSHIRE,769
2019,1,England,DERBYSHIRE,England,STAFFORDSHIRE,947
2019,1,England,DERBYSHIRE,England,WARWICKSHIRE,66
2019,1,England,DERBYSHIRE,England,WEST YORKSHIRE,60
2019,1,England,DERBYSHIRE,England,,"1,773"
2019,1,England,DERBYSHIRE,Scotland,CENTRAL,147
2019,1,England,DERBYSHIRE,Scotland,FIFE,50
2019,1,England,DERBYSHIRE,Scotland,STRATHCLYDE,227
2019,1,England,DERBYSHIRE,Wales,CLWYD,81
2019,1,England,DERBYSHIRE,Wales,MID GLAMORGAN,41
2019,1,England,DERBYSHIRE,Wales,POWYS,15
2019,1,England,DEVON,England,AVON,4
2019,1,England,DEVON,England,CHESHIRE,1
2019,1,England,DEVON,England,CORNWALL,"4,301"
2019,1,England,DEVON,England,CUMBRIA,1
2019,1,England,DEVON,England,DERBYSHIRE,39
2019,1,England,DEVON,England,DEVON,"12,631"
2019,1,England,DEVON,England,DORSET,33
2019,1,England,DEVON,England,ESSEX,40
2019,1,England,DEVON,England,GLOUCESTERSHIRE,165
2019,1,England,DEVON,England,HAMPSHIRE,33
2019,1,England,DEVON,England,HEREFORD & WORCESTER,8
2019,1,England,DEVON,England,LANCASHIRE,72
2019,1,England,DEVON,England,LINCOLNSHIRE,381
2019,1,England,DEVON,England,SHROPSHIRE,150
2019,1,England,DEVON,England,SOMERSET,"4,457"
2019,1,England,DEVON,England,SOUTH YORKSHIRE,78
2019,1,England,DEVON,England,STAFFORDSHIRE,66
2019,1,England,DEVON,England,SUFFOLK,105
2019,1,England,DEVON,England,WILTSHIRE,383
2019,1,England,DEVON,England,,"4,887"
2019,1,England,DEVON,Scotland,FIFE,44
2019,1,England,DEVON,Wales,DYFED,14
2019,1,England,DEVON,Wales,GWENT,9
2019,1,England,DEVON,Wales,SHROPSHIRE,38
2019,1,England,DORSET,England,AVON,134
2019,1,England,DORSET,England,BEDFORDSHIRE,36
2019,1,England,DORSET,England,BUCKINGHAMSHIRE,25
2019,1,England,DORSET,England,CAMBRIDGESHIRE,13
2019,1,England,DORSET,England,CORNWALL,298
2019,1,England,DORSET,England,DEVON,403
2019,1,England,DORSET,England,DORSET,"1,571"
2019,1,England,DORSET,England,DURHAM,3
2019,1,England,DORSET,England,EAST SUSSEX,8
2019,1,England,DORSET,England,GLOUCESTERSHIRE,167
2019,1,England,DORSET,England,HAMPSHIRE,27
2019,1,England,DORSET,England,HEREFORD & WORCESTER,34
2019,1,England,DORSET,England,LANCASHIRE,55
2019,1,England,DORSET,England,LEICESTERSHIRE,37
2019,1,England,DORSET,England,LINCOLNSHIRE,45
2019,1,England,DORSET,England,NORTHAMPTONSHIRE,24
2019,1,England,DORSET,England,NORTH YORKSHIRE,2
2019,1,England,DORSET,England,OXFORDSHIRE,18
2019,1,England,DORSET,England,SHROPSHIRE,70
2019,1,England,DORSET,England,SOMERSET,"1,695"
2019,1,England,DORSET,England,SOUTH YORKSHIRE,38
2019,1,England,DORSET,England,STAFFORDSHIRE,19
2019,1,England,DORSET,England,SUFFOLK,6
2019,1,England,DORSET,England,WEST SUSSEX,13
2019,1,England,DORSET,England,WILTSHIRE,868
2019,1,England,DORSET,England,,"2,593"
2019,1,England,DORSET,Wales,GWENT,16
2019,1,England,DORSET,Wales,MID GLAMORGAN,11
2019,1,England,DORSET,Wales,,14
2019,1,England,DUMFRIES & GALLOWAY,England,CUMBRIA,10
2019,1,England,DUMFRIES & GALLOWAY,England,TYNE & WEAR,9
2019,1,England,DUMFRIES & GALLOWAY,Scotland,DUMFRIES & GALLOWAY,7
2019,1,England,DURHAM,England,CHESHIRE,11
2019,1,England,DURHAM,England,CLEVELAND,94
2019,1,England,DURHAM,England,CUMBRIA,188
2019,1,England,DURHAM,England,DORSET,13
2019,1,England,DURHAM,England,DURHAM,"2,488"
2019,1,England,DURHAM,England,GREATER MANCHESTER,248
2019,1,England,DURHAM,England,HUMBERSIDE,240
2019,1,England,DURHAM,England,LANCASHIRE,672
2019,1,England,DURHAM,England,LEICESTERSHIRE,12
2019,1,England,DURHAM,England,LINCOLNSHIRE,101
2019,1,England,DURHAM,England,NORFOLK,39
2019,1,England,DURHAM,England,NORTHUMBERLAND,260
2019,1,England,DURHAM,England,NORTH YORKSHIRE,"1,078"
2019,1,England,DURHAM,England,NOTTINGHAMSHIRE,4
2019,1,England,DURHAM,England,SHROPSHIRE,12
2019,1,England,DURHAM,England,SOMERSET,40
2019,1,England,DURHAM,England,SOUTH YORKSHIRE,95
2019,1,England,DURHAM,England,TYNE & WEAR,99
2019,1,England,DURHAM,England,WEST YORKSHIRE,111
2019,1,England,DURHAM,England,,"1,641"
2019,1,England,DURHAM,Scotland,CENTRAL,95
2019,1,England,DURHAM,Scotland,DUMFRIES & GALLOWAY,31
2019,1,England,DURHAM,Scotland,FIFE,10
2019,1,England,DURHAM,Scotland,STRATHCLYDE,3
2019,1,England,DURHAM,Scotland,,18
2019,1,England,DURHAM,Wales,MID GLAMORGAN,97
2019,1,England,EAST SUSSEX,England,AVON,19
2019,1,England,EAST SUSSEX,England,BEDFORDSHIRE,522
2019,1,England,EAST SUSSEX,England,BUCKINGHAMSHIRE,1
2019,1,England,EAST SUSSEX,England,CHESHIRE,3
2019,1,England,EAST SUSSEX,England,EAST SUSSEX,677
2019,1,England,EAST SUSSEX,England,ESSEX,15
2019,1,England,EAST SUSSEX,England,GLOUCESTERSHIRE,121
2019,1,England,EAST SUSSEX,England,HAMPSHIRE,71
2019,1,England,EAST SUSSEX,England,ISLE OF WIGHT,16
2019,1,England,EAST SUSSEX,England,KENT,91
2019,1,England,EAST SUSSEX,England,OXFORDSHIRE,13
2019,1,England,EAST SUSSEX,England,SOMERSET,88
2019,1,England,EAST SUSSEX,England,SURREY,247
2019,1,England,EAST SUSSEX,England,WEST SUSSEX,133
2019,1,England,EAST SUSSEX,England,,355
2019,1,England,EAST SUSSEX,Wales,DYFED,3
2019,1,England,ESSEX,England,BEDFORDSHIRE,121
2019,1,England,ESSEX,England,CAMBRIDGESHIRE,7
2019,1,England,ESSEX,England,ESSEX,729
2019,1,England,ESSEX,England,GREATER LONDON,6
2019,1,England,ESSEX,England,HERTFORDSHIRE,7
2019,1,England,ESSEX,England,KENT,15
2019,1,England,ESSEX,England,LEICESTERSHIRE,32
2019,1,England,ESSEX,England,LINCOLNSHIRE,75
2019,1,England,ESSEX,England,NORFOLK,27
2019,1,England,ESSEX,England,NORTHAMPTONSHIRE,14
2019,1,England,ESSEX,England,NOTTINGHAMSHIRE,1
2019,1,England,ESSEX,England,SOMERSET,104
2019,1,England,ESSEX,England,SUFFOLK,18
2019,1,England,ESSEX,England,SURREY,61
2019,1,England,ESSEX,England,,381
2019,1,England,ESSEX,Wales,MID GLAMORGAN,29
2019,1,England,GLOUCESTERSHIRE,England,AVON,355
2019,1,England,GLOUCESTERSHIRE,England,BEDFORDSHIRE,147
2019,1,England,GLOUCESTERSHIRE,England,BUCKINGHAMSHIRE,15
2019,1,England,GLOUCESTERSHIRE,England,CHESHIRE,50
2019,1,England,GLOUCESTERSHIRE,England,CORNWALL,1
2019,1,England,GLOUCESTERSHIRE,England,DERBYSHIRE,2
2019,1,England,GLOUCESTERSHIRE,England,DEVON,39
2019,1,England,GLOUCESTERSHIRE,England,DORSET,30
2019,1,England,GLOUCESTERSHIRE,England,GLOUCESTERSHIRE,"2,188"
2019,1,England,GLOUCESTERSHIRE,England,HEREFORD & WORCESTER,211
2019,1,England,GLOUCESTERSHIRE,England,LANCASHIRE,310
2019,1,England,GLOUCESTERSHIRE,England,LEICESTERSHIRE,7
2019,1,England,GLOUCESTERSHIRE,England,LINCOLNSHIRE,836
2019,1,England,GLOUCESTERSHIRE,England,NORTHAMPTONSHIRE,11
2019,1,England,GLOUCESTERSHIRE,England,NORTHUMBERLAND,45
2019,1,England,GLOUCESTERSHIRE,England,NORTH YORKSHIRE,96
2019,1,England,GLOUCESTERSHIRE,England,NOTTINGHAMSHIRE,20
2019,1,England,GLOUCESTERSHIRE,England,OXFORDSHIRE,189
2019,1,England,GLOUCESTERSHIRE,England,SHROPSHIRE,168
2019,1,England,GLOUCESTERSHIRE,England,SOMERSET,412
2019,1,England,GLOUCESTERSHIRE,England,STAFFORDSHIRE,31
2019,1,England,GLOUCESTERSHIRE,England,SURREY,12
2019,1,England,GLOUCESTERSHIRE,England,WARWICKSHIRE,31
2019,1,England,GLOUCESTERSHIRE,England,WILTSHIRE,395
2019,1,England,GLOUCESTERSHIRE,England,,"1,272"
2019,1,England,GLOUCESTERSHIRE,Wales,DYFED,2
2019,1,England,GLOUCESTERSHIRE,Wales,GWENT,59
2019,1,England,GLOUCESTERSHIRE,Wales,MID GLAMORGAN,530
2019,1,England,GLOUCESTERSHIRE,Wales,,2
2019,1,England,GREATER LONDON,England,AVON,5
2019,1,England,GREATER LONDON,England,BEDFORDSHIRE,13
2019,1,England,GREATER LONDON,England,BUCKINGHAMSHIRE,5
2019,1,England,GREATER LONDON,England,ESSEX,7
2019,1,England,GREATER LONDON,England,GREATER LONDON,23
2019,1,England,GREATER LONDON,England,KENT,2
2019,1,England,GREATER LONDON,England,NORTHAMPTONSHIRE,16
2019,1,England,GREATER LONDON,England,OXFORDSHIRE,6
2019,1,England,GREATER LONDON,England,WILTSHIRE,50
2019,1,England,GREATER LONDON,England,,3
2019,1,England,GREATER MANCHESTER,England,CHESHIRE,68
2019,1,England,GREATER MANCHESTER,England,DERBYSHIRE,74
2019,1,England,GREATER MANCHESTER,England,GLOUCESTERSHIRE,1
2019,1,England,GREATER MANCHESTER,England,GREATER MANCHESTER,261
2019,1,England,GREATER MANCHESTER,England,HERTFORDSHIRE,1
2019,1,England,GREATER MANCHESTER,England,LANCASHIRE,332
2019,1,England,GREATER MANCHESTER,England,LINCOLNSHIRE,6
2019,1,England,GREATER MANCHESTER,England,NORTH YORKSHIRE,55
2019,1,England,GREATER MANCHESTER,England,SHROPSHIRE,17
2019,1,England,GREATER MANCHESTER,England,SOMERSET,1
2019,1,England,GREATER MANCHESTER,England,SOUTH YORKSHIRE,3
2019,1,England,GREATER MANCHESTER,England,WEST YORKSHIRE,28
2019,1,England,GREATER MANCHESTER,England,,395
2019,1,England,GREATER MANCHESTER,Wales,CLWYD,4
2019,1,England,GREATER MANCHESTER,Wales,MID GLAMORGAN,11
2019,1,England,GREATER MANCHESTER,Wales,POWYS,2
2019,1,England,HAMPSHIRE,England,AVON,282
2019,1,England,HAMPSHIRE,England,BEDFORDSHIRE,76
2019,1,England,HAMPSHIRE,England,BERKSHIRE,44
2019,1,England,HAMPSHIRE,England,BUCKINGHAMSHIRE,55
2019,1,England,HAMPSHIRE,England,CAMBRIDGESHIRE,71
2019,1,England,HAMPSHIRE,England,CHESHIRE,51
2019,1,England,HAMPSHIRE,England,CUMBRIA,3
2019,1,England,HAMPSHIRE,England,DORSET,47
2019,1,England,HAMPSHIRE,England,ESSEX,165
2019,1,England,HAMPSHIRE,England,GLOUCESTERSHIRE,136
2019,1,England,HAMPSHIRE,England,HAMPSHIRE,669
2019,1,England,HAMPSHIRE,England,HEREFORD & WORCESTER,3
2019,1,England,HAMPSHIRE,England,ISLE OF WIGHT,30
2019,1,England,HAMPSHIRE,England,LEICESTERSHIRE,128
2019,1,England,HAMPSHIRE,England,NORTHAMPTONSHIRE,1
2019,1,England,HAMPSHIRE,England,NOTTINGHAMSHIRE,9
2019,1,England,HAMPSHIRE,England,OXFORDSHIRE,32
2019,1,England,HAMPSHIRE,England,SHROPSHIRE,21
2019,1,England,HAMPSHIRE,England,SOMERSET,234
2019,1,England,HAMPSHIRE,England,SOUTH YORKSHIRE,7
2019,1,England,HAMPSHIRE,England,SURREY,289
2019,1,England,HAMPSHIRE,England,WEST SUSSEX,38
2019,1,England,HAMPSHIRE,England,WILTSHIRE,516
2019,1,England,HAMPSHIRE,England,,414
2019,1,England,HAMPSHIRE,Wales,MID GLAMORGAN,36
2019,1,England,HEREFORD & WORCESTER,England,AVON,33
2019,1,England,HEREFORD & WORCESTER,England,BEDFORDSHIRE,182
2019,1,England,HEREFORD & WORCESTER,England,BUCKINGHAMSHIRE,32
2019,1,England,HEREFORD & WORCESTER,England,CHESHIRE,126
2019,1,England,HEREFORD & WORCESTER,England,CORNWALL,62
2019,1,England,HEREFORD & WORCESTER,England,CUMBRIA,27
2019,1,England,HEREFORD & WORCESTER,England,DERBYSHIRE,7
2019,1,England,HEREFORD & WORCESTER,England,DORSET,84
2019,1,England,HEREFORD & WORCESTER,England,DURHAM,21
2019,1,England,HEREFORD & WORCESTER,England,GLOUCESTERSHIRE,770
2019,1,England,HEREFORD & WORCESTER,England,HAMPSHIRE,12
2019,1,England,HEREFORD & WORCESTER,England,HEREFORD & WORCESTER,"2,129"
2019,1,England,HEREFORD & WORCESTER,England,LANCASHIRE,389
2019,1,England,HEREFORD & WORCESTER,England,LEICESTERSHIRE,35
2019,1,England,HEREFORD & WORCESTER,England,LINCOLNSHIRE,276
2019,1,England,HEREFORD & WORCESTER,England,NORTH YORKSHIRE,84
2019,1,England,HEREFORD & WORCESTER,England,NOTTINGHAMSHIRE,52
2019,1,England,HEREFORD & WORCESTER,England,OXFORDSHIRE,9
2019,1,England,HEREFORD & WORCESTER,England,SHROPSHIRE,"2,909"
2019,1,England,HEREFORD & WORCESTER,England,SOMERSET,33
2019,1,England,HEREFORD & WORCESTER,England,SOUTH YORKSHIRE,14
2019,1,England,HEREFORD & WORCESTER,England,STAFFORDSHIRE,79
2019,1,England,HEREFORD & WORCESTER,England,WARWICKSHIRE,116
2019,1,England,HEREFORD & WORCESTER,England,WEST MIDLANDS,7
2019,1,England,HEREFORD & WORCESTER,England,WILTSHIRE,142
2019,1,England,HEREFORD & WORCESTER,England,,"1,407"
2019,1,England,HEREFORD & WORCESTER,Wales,CLWYD,4
2019,1,England,HEREFORD & WORCESTER,Wales,DYFED,32
2019,1,England,HEREFORD & WORCESTER,Wales,GWENT,120
2019,1,England,HEREFORD & WORCESTER,Wales,HEREFORD & WORCESTER,6
2019,1,England,HEREFORD & WORCESTER,Wales,MID GLAMORGAN,915
2019,1,England,HEREFORD & WORCESTER,Wales,POWYS,137
2019,1,England,HEREFORD & WORCESTER,Wales,,26
2019,1,England,HERTFORDSHIRE,England,BEDFORDSHIRE,267
2019,1,England,HERTFORDSHIRE,England,BUCKINGHAMSHIRE,45
2019,1,England,HERTFORDSHIRE,England,CAMBRIDGESHIRE,12
2019,1,England,HERTFORDSHIRE,England,DEVON,4
2019,1,England,HERTFORDSHIRE,England,ESSEX,62
2019,1,England,HERTFORDSHIRE,England,GREATER LONDON,2
2019,1,England,HERTFORDSHIRE,England,HEREFORD & WORCESTER,19
2019,1,England,HERTFORDSHIRE,England,HERTFORDSHIRE,17
